timestamp,temp,pressure,vibration,label
2024-06-03 19:05:00,48.30471707975443,1.0388188017133133,0.03206164161160324,normal
2024-06-03 19:06:00,46.960015893759504,1.012729108760671,0.027689844450577396,normal
2024-06-03 19:07:00,48.750451195806455,1.0319106241095855,0.035097788867764955,normal
2024-06-03 19:08:00,48.940564716391215,1.0223717982150167,0.02748964985425232,normal
2024-06-03 19:09:00,46.04896481134617,1.0245094052333692,0.027453538867591054,normal
2024-06-03 19:10:00,46.697820493137684,1.0165768119143683,0.03216452644321813,normal
2024-06-03 19:11:00,48.12784040316728,1.0223243506211528,0.033051705929347745,normal
2024-06-03 19:12:00,47.683757407656415,1.0354003567575916,0.03179239745574481,normal
2024-06-03 19:13:00,47.98319884249571,1.0296612419359015,0.0938003802161503,abnormal
2024-06-03 19:14:00,47.14695607242642,1.0388584928432794,0.032152137759713005,normal
2024-06-03 19:15:00,48.879397974862826,1.0344192951118214,0.025862767793302405,normal
2024-06-03 19:16:00,48.77779193542895,1.0285126934314366,0.030941104446353052,normal
2024-06-03 19:17:00,48.06603069756122,1.0389514762093421,0.07915434506703078,abnormal
2024-06-03 19:18:00,49.12724120696803,1.0285119452699063,0.03178528859017225,normal
2024-06-03 19:19:00,48.46750934225204,1.0316239054143763,0.02677360438277051,normal
2024-06-03 19:20:00,47.14070753711676,1.0226274323717222,0.02486946139895791,normal
2024-06-03 19:21:00,48.3687507840825,1.0255323665268736,0.032855280545929594,normal
2024-06-03 19:22:00,47.041117399171,1.0194206094135978,0.030966578086707004,normal
2024-06-03 19:23:00,48.878450301307275,1.0329166714767588,0.02754409279442841,normal
2024-06-03 19:24:00,47.95007408901375,1.015573571015081,0.035804715396084257,normal
2024-06-03 19:25:00,47.815137636454736,1.0312588027393412,0.02823739031372103,normal
2024-06-03 19:26:00,47.31907045559606,1.0234747915399587,0.030128430695883737,normal
2024-06-03 19:27:00,49.22254133867403,,0.031075653790714402,normal
2024-06-03 19:28:00,47.8454705179312,1.03100695190985,0.027521336263485546,normal
2024-06-03 19:29:00,47.571672177836895,1.0395651692611743,0.03188454517359972,normal
2024-06-03 19:30:00,47.64786644951177,1.030846197529109,0.027866190611341102,normal
2024-06-03 19:31:00,48.53230918555335,1.012423677954774,0.028353446711135162,normal
2024-06-03 19:32:00,48.36544406436408,1.0244643746168143,0.035450570559213364,normal
2024-06-03 19:33:00,48.41273261159599,1.0156239424592415,0.025837655789950266,normal
2024-06-03 19:34:00,48.430821003007885,1.0208537612610697,0.020348878676282038,normal
2024-06-03 19:35:00,50.0,1.0370898274662137,0.036443747980047576,normal
2024-06-03 19:36:00,52.575136446902945,1.0301002704871816,0.04,abnormal
2024-06-03 19:37:00,47.48775727092846,1.01940855657137,0.028378922938202673,normal
2024-06-03 19:38:00,47.186227271752124,1.0168902610684767,0.022252647837519256,normal
2024-06-03 19:39:00,48.61597942257549,1.02526225674301,0.028758064095216224,normal
2024-06-03 19:40:00,49.12897229272089,0.9425132770573706,0.028855108200637324,abnormal
2024-06-03 19:41:00,47.886052542345126,1.0196308777808272,0.02924030463591097,normal
2024-06-03 19:42:00,47.15984352303747,1.0274960757724099,0.025546447832312608,normal
2024-06-03 19:43:00,47.175518784308764,1.0342424962888535,0.03231824456990591,normal
2024-06-03 19:44:00,48.6505927878247,1.0298700917777954,0.03209802950114434,normal
2024-06-03 19:45:00,48.74325417120344,1.006669683931215,0.02402237752072277,normal
2024-06-03 19:46:00,48.543154268305194,1.027434933832242,0.03279678692677955,normal
2024-06-03 19:47:00,47.33449029271131,1.0255762685858605,0.038210739927783566,normal
2024-06-03 19:48:00,48.23216132306672,1.0283111222829815,0.03068784132974824,normal
2024-06-03 19:49:00,48.116685809140726,1.0379296774532096,0.028650699351725976,normal
2024-06-03 19:50:00,48.21868859672901,1.008494093785562,0.029431987142369914,normal
2024-06-03 19:51:00,48.87142877794819,1.020271172598471,0.032461027067874244,normal
2024-06-03 19:52:00,48.22359554877468,1.0297272505823467,0.023077313577971124,normal
2024-06-03 19:53:00,48.678913563071895,1.0123472448043684,0.03065756281190921,normal
2024-06-03 19:54:00,48.06757906948889,1.036807592384428,0.028438144202148758,normal
2024-06-03 19:55:00,48.289119398689984,1.0279468529016051,0.03739130005182418,normal
2024-06-03 19:56:00,48.63128822583854,1.031772671886747,0.029303309064780167,normal
2024-06-03 19:57:00,46.542844180144336,1.0204324507078255,0.03667155044447808,normal
2024-06-03 19:58:00,47.6803287836427,1.0315101095197297,0.02558503720887197,normal
2024-06-03 19:59:00,47.529627345707205,1.0335477724479123,0.032349036667211166,normal
2024-06-03 20:00:00,47.36112215175666,1.0268630241610972,0.031277601055164916,normal
2024-06-03 20:01:00,47.72485774877332,1.0268752071415894,0.02652381100854087,normal
2024-06-03 20:02:00,49.4949413112344,1.0271627459142538,0.03070958445854776,normal
2024-06-03 20:03:00,47.13416888430676,1.0180932378820848,0.0348500753473264,normal
2024-06-03 20:04:00,48.96827835459148,1.0238197705580772,0.028704833182853596,normal
2024-06-03 20:05:00,46.317130228384194,1.105529845638632,0.023232149403320947,abnormal
2024-06-03 20:06:00,47.66511497001422,1.0280671509148278,0.029929748694090215,normal
2024-06-03 20:07:00,48.16275306510501,1.0329985939752824,0.026390307620829948,normal
2024-06-03 20:08:00,48.58622233135928,1.0165317113441725,0.028630636245344468,normal
2024-06-03 20:09:00,48.71122657979286,1.0239999277574432,0.029673648921259514,normal
2024-06-03 20:10:00,48.793347235199924,1.0368516443812716,0.02317739113593793,normal
2024-06-03 20:11:00,47.651274927751565,1.0190512941694994,0.023537366642717286,normal
2024-06-03 20:12:00,47.53764820733543,1.0184219998616773,0.0319282673421021,normal
2024-06-03 20:13:00,48.857975881257154,1.0266184495346495,0.027909125215321278,normal
2024-06-03 20:14:00,47.808695675118386,1.0317550815238825,0.09054717426655384,abnormal
2024-06-03 20:15:00,46.72431367666208,1.025091408444485,0.03313937614643254,normal
2024-06-03 20:16:00,46.86671278599652,1.0356316847234959,0.031089479021096957,normal
2024-06-03 20:17:00,47.08054771399839,1.031854351860532,0.027144500703854064,normal
2024-06-03 20:18:00,48.497160744053765,1.0317345605351205,0.02473267915576703,normal
2024-06-03 20:19:00,48.142425736070564,1.0294329320105926,0.03334323158525735,normal
2024-06-03 20:20:00,48.69048535406777,1.0436212248027685,0.03139740249024172,normal
2024-06-03 20:21:00,47.572747353663466,1.0233587064890715,0.03953040913073629,normal
2024-06-03 20:22:00,48.15853969107671,1.0089718216634678,0.03168075439489975,normal
2024-06-03 20:23:00,48.625590393967336,1.037834034892137,0.03155081256504806,normal
2024-06-03 20:24:00,47.69065346027976,1.0213384045523453,0.029332288279565737,normal
2024-06-03 20:25:00,48.45677523755741,1.0258630435547442,0.03326710346880316,normal
2024-06-03 20:26:00,47.33807405893335,1.035476405478884,0.03250034080499262,normal
2024-06-03 20:27:00,47.63694615343493,1.0121819236715286,0.03500690003426078,normal
2024-06-03 20:28:00,47.61826210600167,1.0149868222871508,0.02791470832545086,normal
2024-06-03 20:29:00,46.80416035441096,1.012189776503049,0.02825837010822415,normal
2024-06-03 20:30:00,48.48697248078558,1.0186469096797965,0.028083587316352077,normal
2024-06-03 20:31:00,47.53059765979727,1.0285170928481357,0.033163206884715954,normal
